ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
287,Find the Duplicate Number,55.5%,Medium,0.0484551788957988, https://leetcode.com/problems/find-the-duplicate-number
958,Check Completeness of a Binary Tree,52.1%,Medium,0.0483185772708077, https://leetcode.com/problems/check-completeness-of-a-binary-tree
949,Largest Time for Given Digits,35.8%,Easy,0.0481440744579612, https://leetcode.com/problems/largest-time-for-given-digits
841,Keys and Rooms,64.3%,Medium,0.0475776832077559, https://leetcode.com/problems/keys-and-rooms
9,Palindrome Number,48.4%,Easy,0.0475325234750247, https://leetcode.com/problems/palindrome-number
486,Predict the Winner,47.9%,Medium,0.047122970130097, https://leetcode.com/problems/predict-the-winner
328,Odd Even Linked List,55.7%,Medium,0.0468425836276117, https://leetcode.com/problems/odd-even-linked-list
689,Maximum Sum of 3 Non-Overlapping Subarrays,46.3%,Hard,0.0462510176507556, https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays
81,Search in Rotated Sorted Array II,33.0%,Medium,0.0459586908937998, https://leetcode.com/problems/search-in-rotated-sorted-array-ii
357,Count Numbers with Unique Digits,48.4%,Medium,0.0459322988974351, https://leetcode.com/problems/count-numbers-with-unique-digits
378,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,0.0457484003931282, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
987,Vertical Order Traversal of a Binary Tree,36.6%,Medium,0.0456179434610163, https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
1099,Two Sum Less Than K,60.6%,Easy,0.0451034733345947, https://leetcode.com/problems/two-sum-less-than-k
117,Populating Next Right Pointers in Each Node II,39.1%,Medium,0.0448003247553662, https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii
733,Flood Fill,55.3%,Easy,0.0441329202111518, https://leetcode.com/problems/flood-fill
347,Top K Frequent Elements,61.2%,Medium,0.0439926984716056, https://leetcode.com/problems/top-k-frequent-elements
525,Contiguous Array,42.8%,Medium,0.0439094926155685, https://leetcode.com/problems/contiguous-array
1122,Relative Sort Array,67.7%,Easy,0.0437600202172666, https://leetcode.com/problems/relative-sort-array
980,Unique Paths III,73.3%,Hard,0.0434851119397388, https://leetcode.com/problems/unique-paths-iii
110,Balanced Binary Tree,43.5%,Easy,0.0431324404495731, https://leetcode.com/problems/balanced-binary-tree
493,Reverse Pairs,25.2%,Hard,0.0431101236537285, https://leetcode.com/problems/reverse-pairs
881,Boats to Save People,46.8%,Medium,0.0431101236537285, https://leetcode.com/problems/boats-to-save-people
268,Missing Number,51.7%,Easy,0.0430894805381036, https://leetcode.com/problems/missing-number
490,The Maze,51.4%,Medium,0.0428790230592336, https://leetcode.com/problems/the-maze
716,Max Stack,42.6%,Easy,0.0426959191964894, https://leetcode.com/problems/max-stack
662,Maximum Width of Binary Tree,41.0%,Medium,0.0424805045181506, https://leetcode.com/problems/maximum-width-of-binary-tree
674,Longest Continuous Increasing Subsequence,45.9%,Easy,0.0422598092898826, https://leetcode.com/problems/longest-continuous-increasing-subsequence
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0421542274181919, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
535,Encode and Decode TinyURL,79.9%,Medium,0.0419788813386612, https://leetcode.com/problems/encode-and-decode-tinyurl
169,Majority Element,58.7%,Easy,0.0415812297569449, https://leetcode.com/problems/majority-element
647,Palindromic Substrings,60.6%,Medium,0.0409683507725418, https://leetcode.com/problems/palindromic-substrings
290,Word Pattern,37.0%,Easy,0.040933408926253, https://leetcode.com/problems/word-pattern
243,Shortest Word Distance,61.0%,Easy,0.040780370344928, https://leetcode.com/problems/shortest-word-distance
1235,Maximum Profit in Job Scheduling,44.0%,Hard,0.0405735164471665, https://leetcode.com/problems/maximum-profit-in-job-scheduling
54,Spiral Matrix,34.1%,Medium,0.0405176147578357, https://leetcode.com/problems/spiral-matrix
314,Binary Tree Vertical Order Traversal,45.3%,Medium,0.0400766009270338, https://leetcode.com/problems/binary-tree-vertical-order-traversal
1167,Minimum Cost to Connect Sticks,62.8%,Medium,0.0393751652348301, https://leetcode.com/problems/minimum-cost-to-connect-sticks
872,Leaf-Similar Trees,64.5%,Easy,0.0389997430938251, https://leetcode.com/problems/leaf-similar-trees
230,Kth Smallest Element in a BST,60.2%,Medium,0.0389578713428051, https://leetcode.com/problems/kth-smallest-element-in-a-bst
241,Different Ways to Add Parentheses,55.2%,Medium,0.0388021518564797, https://leetcode.com/problems/different-ways-to-add-parentheses
682,Baseball Game,63.7%,Easy,0.0387270078852921, https://leetcode.com/problems/baseball-game
942,DI String Match,72.6%,Easy,0.0386521544342791, https://leetcode.com/problems/di-string-match
22,Generate Parentheses,62.7%,Medium,0.0385817247510386, https://leetcode.com/problems/generate-parentheses
688,Knight Probability in Chessboard,48.9%,Medium,0.0381725735050297, https://leetcode.com/problems/knight-probability-in-chessboard
909,Snakes and Ladders,38.4%,Medium,0.0381725735050297, https://leetcode.com/problems/snakes-and-ladders
389,Find the Difference,55.3%,Easy,0.0378037455558777, https://leetcode.com/problems/find-the-difference
863,All Nodes Distance K in Binary Tree,55.4%,Medium,0.0377561624179934, https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
992,Subarrays with K Different Integers,48.6%,Hard,0.0370069981086968, https://leetcode.com/problems/subarrays-with-k-different-integers
658,Find K Closest Elements,40.9%,Medium,0.036995587676595, https://leetcode.com/problems/find-k-closest-elements
643,Maximum Average Subarray I,41.5%,Easy,0.0368365773564902, https://leetcode.com/problems/maximum-average-subarray-i
206,Reverse Linked List,62.5%,Easy,0.0367963328605815, https://leetcode.com/problems/reverse-linked-list
934,Shortest Bridge,48.2%,Medium,0.0360724412167015, https://leetcode.com/problems/shortest-bridge
875,Koko Eating Bananas,52.1%,Medium,0.0359751024582779, https://leetcode.com/problems/koko-eating-bananas
322,Coin Change,35.5%,Medium,0.0356968299720654, https://leetcode.com/problems/coin-change
1254,Number of Closed Islands,60.5%,Medium,0.0354019270509159, https://leetcode.com/problems/number-of-closed-islands
238,Product of Array Except Self,60.1%,Medium,0.0348298725805272, https://leetcode.com/problems/product-of-array-except-self
1325,Delete Leaves With a Given Value,73.0%,Medium,0.0347861160854155, https://leetcode.com/problems/delete-leaves-with-a-given-value
701,Insert into a Binary Search Tree,77.7%,Medium,0.0345922269359146, https://leetcode.com/problems/insert-into-a-binary-search-tree
468,Validate IP Address,24.1%,Medium,0.0344861760711693, https://leetcode.com/problems/validate-ip-address
886,Possible Bipartition,44.2%,Medium,0.034103901828857, https://leetcode.com/problems/possible-bipartition
384,Shuffle an Array,52.8%,Medium,0.0339911878170335, https://leetcode.com/problems/shuffle-an-array
12,Integer to Roman,55.1%,Medium,0.0337015888109755, https://leetcode.com/problems/integer-to-roman
1079,Letter Tile Possibilities,75.4%,Medium,0.0333364202675918, https://leetcode.com/problems/letter-tile-possibilities
567,Permutation in String,44.4%,Medium,0.0333240757315918, https://leetcode.com/problems/permutation-in-string
79,Word Search,35.6%,Medium,0.0331820882143618, https://leetcode.com/problems/word-search
989,Add to Array-Form of Integer,44.2%,Easy,0.0326826474303584, https://leetcode.com/problems/add-to-array-form-of-integer
300,Longest Increasing Subsequence,42.6%,Medium,0.0324577369374207, https://leetcode.com/problems/longest-increasing-subsequence
301,Remove Invalid Parentheses,43.3%,Hard,0.0322608622182214, https://leetcode.com/problems/remove-invalid-parentheses
109,Convert Sorted List to Binary Search Tree,47.7%,Medium,0.0322031404946347, https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
1091,Shortest Path in Binary Matrix,38.2%,Medium,0.0316482109507817, https://leetcode.com/problems/shortest-path-in-binary-matrix
1123,Lowest Common Ancestor of Deepest Leaves,66.8%,Medium,0.0314738803797313, https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves
404,Sum of Left Leaves,50.9%,Easy,0.0311875588567044, https://leetcode.com/problems/sum-of-left-leaves
814,Binary Tree Pruning,74.5%,Medium,0.0311309185951731, https://leetcode.com/problems/binary-tree-pruning
443,String Compression,41.3%,Easy,0.0310262735631005, https://leetcode.com/problems/string-compression
55,Jump Game,34.6%,Medium,0.0309852523818078, https://leetcode.com/problems/jump-game
38,Count and Say,44.6%,Easy,0.0309562346634671, https://leetcode.com/problems/count-and-say
724,Find Pivot Index,44.0%,Easy,0.0308984415512341, https://leetcode.com/problems/find-pivot-index
1179,Reformat Department Table,80.6%,Easy,0.0306537410910024, https://leetcode.com/problems/reformat-department-table
207,Course Schedule,43.1%,Medium,0.0306283894901178, https://leetcode.com/problems/course-schedule
175,Combine Two Tables,60.8%,Easy,0.0304379594320434, https://leetcode.com/problems/combine-two-tables
1027,Longest Arithmetic Sequence,53.4%,Medium,0.0303053494953289, https://leetcode.com/problems/longest-arithmetic-sequence
1192,Critical Connections in a Network,48.6%,Hard,0.0301833778230985, https://leetcode.com/problems/critical-connections-in-a-network
240,Search a 2D Matrix II,43.2%,Medium,0.0299928761240394, https://leetcode.com/problems/search-a-2d-matrix-ii
501,Find Mode in Binary Search Tree,42.4%,Easy,0.029808466297826, https://leetcode.com/problems/find-mode-in-binary-search-tree
581,Shortest Unsorted Continuous Subarray,31.1%,Easy,0.0297739492431925, https://leetcode.com/problems/shortest-unsorted-continuous-subarray
419,Battleships in a Board,70.0%,Medium,0.0296757681461166, https://leetcode.com/problems/battleships-in-a-board
120,Triangle,44.2%,Medium,0.0295393975139053, https://leetcode.com/problems/triangle
452,Minimum Number of Arrows to Burst Balloons,49.6%,Medium,0.0294789216267116, https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons
157,Read N Characters Given Read4,34.2%,Easy,0.0294355321021293, https://leetcode.com/problems/read-n-characters-given-read4
456,132 Pattern,28.9%,Medium,0.0293061265854993, https://leetcode.com/problems/132-pattern
665,Non-decreasing Array,19.5%,Easy,0.0290530440626897, https://leetcode.com/problems/non-decreasing-array
779,K-th Symbol in Grammar,37.2%,Medium,0.0290506994220926, https://leetcode.com/problems/k-th-symbol-in-grammar
116,Populating Next Right Pointers in Each Node,45.2%,Medium,0.0290296146751141, https://leetcode.com/problems/populating-next-right-pointers-in-each-node
324,Wiggle Sort II,29.9%,Medium,0.0289875368732522, https://leetcode.com/problems/wiggle-sort-ii
917,Reverse Only Letters,58.0%,Easy,0.0286552557603761, https://leetcode.com/problems/reverse-only-letters
129,Sum Root to Leaf Numbers,49.1%,Medium,0.0284379353205335, https://leetcode.com/problems/sum-root-to-leaf-numbers
709,To Lower Case,79.3%,Easy,0.0278053130803368, https://leetcode.com/problems/to-lower-case
311,Sparse Matrix Multiplication,61.9%,Medium,0.0277026025493357, https://leetcode.com/problems/sparse-matrix-multiplication
227,Basic Calculator II,36.9%,Medium,0.027685557859864, https://leetcode.com/problems/basic-calculator-ii
472,Concatenated Words,43.7%,Hard,0.0276642814723555, https://leetcode.com/problems/concatenated-words
19,Remove Nth Node From End of List,35.2%,Medium,0.0273531716760468, https://leetcode.com/problems/remove-nth-node-from-end-of-list
448,Find All Numbers Disappeared in an Array,55.9%,Easy,0.0271755853789647, https://leetcode.com/problems/find-all-numbers-disappeared-in-an-array
343,Integer Break,50.4%,Medium,0.0271571339689074, https://leetcode.com/problems/integer-break
118,Pascal's Triangle,52.5%,Easy,0.0267306259446584, https://leetcode.com/problems/pascals-triangle
931,Minimum Falling Path Sum,62.5%,Medium,0.0267216968171524, https://leetcode.com/problems/minimum-falling-path-sum
119,Pascal's Triangle II,49.0%,Easy,0.0265659070375934, https://leetcode.com/problems/pascals-triangle-ii
783,Minimum Distance Between BST Nodes,52.6%,Easy,0.0261966519465706, https://leetcode.com/problems/minimum-distance-between-bst-nodes
442,Find All Duplicates in an Array,67.8%,Medium,0.0260808755527924, https://leetcode.com/problems/find-all-duplicates-in-an-array
403,Frog Jump,39.7%,Hard,0.0259249775263148, https://leetcode.com/problems/frog-jump
143,Reorder List,37.1%,Medium,0.0258709455986492, https://leetcode.com/problems/reorder-list
283,Move Zeroes,57.8%,Easy,0.025673520193393, https://leetcode.com/problems/move-zeroes
312,Burst Balloons,51.8%,Hard,0.0255278699533429, https://leetcode.com/problems/burst-balloons
541,Reverse String II,48.4%,Easy,0.0253498998955264, https://leetcode.com/problems/reverse-string-ii
717,1-bit and 2-bit Characters,48.8%,Easy,0.0252698221880763, https://leetcode.com/problems/1-bit-and-2-bit-characters
785,Is Graph Bipartite?,47.5%,Medium,0.0251059211310763, https://leetcode.com/problems/is-graph-bipartite
849,Maximize Distance to Closest Person,42.6%,Easy,0.0250639686632162, https://leetcode.com/problems/maximize-distance-to-closest-person
148,Sort List,42.3%,Medium,0.0250360781613248, https://leetcode.com/problems/sort-list
941,Valid Mountain Array,33.2%,Easy,0.0248906655257877, https://leetcode.com/problems/valid-mountain-array
220,Contains Duplicate III,20.9%,Medium,0.0248769047554045, https://leetcode.com/problems/contains-duplicate-iii
409,Longest Palindrome,50.3%,Easy,0.0248614420653291, https://leetcode.com/problems/longest-palindrome
104,Maximum Depth of Binary Tree,66.0%,Easy,0.0248151691197239, https://leetcode.com/problems/maximum-depth-of-binary-tree
983,Minimum Cost For Tickets,60.5%,Medium,0.0246773780933762, https://leetcode.com/problems/minimum-cost-for-tickets
463,Island Perimeter,65.7%,Easy,0.0244378167274142, https://leetcode.com/problems/island-perimeter
804,Unique Morse Code Words,77.0%,Easy,0.0243321006595306, https://leetcode.com/problems/unique-morse-code-words
395,Longest Substring with At Least K Repeating Characters,41.4%,Medium,0.0242289259743798, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
687,Longest Univalue Path,36.2%,Easy,0.0235028444547827, https://leetcode.com/problems/longest-univalue-path
8,String to Integer (atoi),15.4%,Medium,0.0234708483455069, https://leetcode.com/problems/string-to-integer-atoi
326,Power of Three,42.1%,Easy,0.0233413086327962, https://leetcode.com/problems/power-of-three
252,Meeting Rooms,54.6%,Easy,0.0233246725664089, https://leetcode.com/problems/meeting-rooms
92,Reverse Linked List II,38.8%,Medium,0.0233110788684471, https://leetcode.com/problems/reverse-linked-list-ii
791,Custom Sort String,65.7%,Medium,0.0232839389540447, https://leetcode.com/problems/custom-sort-string
414,Third Maximum Number,30.5%,Easy,0.0231551379385552, https://leetcode.com/problems/third-maximum-number
766,Toeplitz Matrix,65.1%,Easy,0.0228060055290376, https://leetcode.com/problems/toeplitz-matrix
678,Valid Parenthesis String,31.0%,Medium,0.0227153435214726, https://leetcode.com/problems/valid-parenthesis-string
216,Combination Sum III,56.6%,Medium,0.022612608490117, https://leetcode.com/problems/combination-sum-iii
622,Design Circular Queue,43.8%,Medium,0.0224602366797499, https://leetcode.com/problems/design-circular-queue
285,Inorder Successor in BST,40.4%,Medium,0.0223348201005798, https://leetcode.com/problems/inorder-successor-in-bst
108,Convert Sorted Array to Binary Search Tree,57.9%,Easy,0.0220333892707514, https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree
113,Path Sum II,46.7%,Medium,0.0218827112495076, https://leetcode.com/problems/path-sum-ii
278,First Bad Version,35.7%,Easy,0.0213940503666257, https://leetcode.com/problems/first-bad-version
698,Partition to K Equal Sum Subsets,45.0%,Medium,0.0210978289646358, https://leetcode.com/problems/partition-to-k-equal-sum-subsets
74,Search a 2D Matrix,36.5%,Medium,0.0208969758772161, https://leetcode.com/problems/search-a-2d-matrix
377,Combination Sum IV,45.3%,Medium,0.0208775850215552, https://leetcode.com/problems/combination-sum-iv
654,Maximum Binary Tree,79.9%,Medium,0.0206086634277896, https://leetcode.com/problems/maximum-binary-tree
60,Permutation Sequence,38.4%,Hard,0.0204715439801872, https://leetcode.com/problems/permutation-sequence
1026,Maximum Difference Between Node and Ancestor,66.0%,Medium,0.0201011793210872, https://leetcode.com/problems/maximum-difference-between-node-and-ancestor
341,Flatten Nested List Iterator,52.9%,Medium,0.0199806846904834, https://leetcode.com/problems/flatten-nested-list-iterator
435,Non-overlapping Intervals,42.9%,Medium,0.0194558666153658, https://leetcode.com/problems/non-overlapping-intervals
1089,Duplicate Zeros,52.9%,Easy,0.0193971598827351, https://leetcode.com/problems/duplicate-zeros
540,Single Element in a Sorted Array,57.9%,Medium,0.0192128868599912, https://leetcode.com/problems/single-element-in-a-sorted-array
669,Trim a Binary Search Tree,63.0%,Easy,0.0191393402106974, https://leetcode.com/problems/trim-a-binary-search-tree
229,Majority Element II,35.6%,Medium,0.0190572704102861, https://leetcode.com/problems/majority-element-ii
503,Next Greater Element II,56.5%,Medium,0.0188595877446823, https://leetcode.com/problems/next-greater-element-ii
88,Merge Sorted Array,39.4%,Easy,0.0186670095933563, https://leetcode.com/problems/merge-sorted-array
901,Online Stock Span,60.2%,Medium,0.0186225120980018, https://leetcode.com/problems/online-stock-span
37,Sudoku Solver,43.6%,Hard,0.0182154398913411, https://leetcode.com/problems/sudoku-solver
234,Palindrome Linked List,39.3%,Easy,0.0180124198964555, https://leetcode.com/problems/palindrome-linked-list
542,01 Matrix,39.8%,Medium,0.0179699354849407, https://leetcode.com/problems/01-matrix
136,Single Number,65.5%,Easy,0.0178016663368262, https://leetcode.com/problems/single-number
406,Queue Reconstruction by Height,66.9%,Medium,0.0177466946813353, https://leetcode.com/problems/queue-reconstruction-by-height
289,Game of Life,54.5%,Medium,0.0173239499317743, https://leetcode.com/problems/game-of-life
270,Closest Binary Search Tree Value,48.5%,Easy,0.0171237060785914, https://leetcode.com/problems/closest-binary-search-tree-value
415,Add Strings,47.5%,Easy,0.0169911582472193, https://leetcode.com/problems/add-strings
145,Binary Tree Postorder Traversal,55.0%,Hard,0.016829118200097, https://leetcode.com/problems/binary-tree-postorder-traversal
140,Word Break II,32.6%,Hard,0.0168003413891078, https://leetcode.com/problems/word-break-ii
997,Find the Town Judge,50.1%,Easy,0.0167789171291093, https://leetcode.com/problems/find-the-town-judge
191,Number of 1 Bits,49.8%,Easy,0.0167352362404584, https://leetcode.com/problems/number-of-1-bits
176,Second Highest Salary,31.6%,Easy,0.0165597160390183, https://leetcode.com/problems/second-highest-salary
242,Valid Anagram,56.9%,Easy,0.0165139473756747, https://leetcode.com/problems/valid-anagram
51,N-Queens,46.6%,Hard,0.0163938097756764, https://leetcode.com/problems/n-queens
680,Valid Palindrome II,36.6%,Easy,0.0163254124586088, https://leetcode.com/problems/valid-palindrome-ii
349,Intersection of Two Arrays,62.5%,Easy,0.0162399815984884, https://leetcode.com/problems/intersection-of-two-arrays
334,Increasing Triplet Subsequence,40.0%,Medium,0.0160581531689749, https://leetcode.com/problems/increasing-triplet-subsequence
1365,How Many Numbers Are Smaller Than the Current Number,85.6%,Easy,0.0159267213670781, https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number
204,Count Primes,31.5%,Easy,0.0158426126394895, https://leetcode.com/problems/count-primes
59,Spiral Matrix II,53.9%,Medium,0.0157918796978916, https://leetcode.com/problems/spiral-matrix-ii
374,Guess Number Higher or Lower,43.1%,Easy,0.0153553880831946, https://leetcode.com/problems/guess-number-higher-or-lower
1025,Divisor Game,66.3%,Easy,0.0150152971199955, https://leetcode.com/problems/divisor-game
367,Valid Perfect Square,41.7%,Easy,0.0149927845861413, https://leetcode.com/problems/valid-perfect-square
153,Find Minimum in Rotated Sorted Array,45.1%,Medium,0.0149395869161867, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
80,Remove Duplicates from Sorted Array II,44.0%,Medium,0.0148150857851406, https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii
142,Linked List Cycle II,37.3%,Medium,0.0147109550646678, https://leetcode.com/problems/linked-list-cycle-ii
177,Nth Highest Salary,31.4%,Medium,0.0143732262413717, https://leetcode.com/problems/nth-highest-salary
371,Sum of Two Integers,50.7%,Medium,0.0140649294674035, https://leetcode.com/problems/sum-of-two-integers
345,Reverse Vowels of a String,44.2%,Easy,0.0139472274808504, https://leetcode.com/problems/reverse-vowels-of-a-string
24,Swap Nodes in Pairs,50.4%,Medium,0.013945066390122, https://leetcode.com/problems/swap-nodes-in-pairs
131,Palindrome Partitioning,47.5%,Medium,0.0139035955385773, https://leetcode.com/problems/palindrome-partitioning
703,Kth Largest Element in a Stream,49.7%,Easy,0.0138987643908149, https://leetcode.com/problems/kth-largest-element-in-a-stream
179,Largest Number,28.8%,Medium,0.0138650401371716, https://leetcode.com/problems/largest-number
144,Binary Tree Preorder Traversal,55.7%,Medium,0.0136676387286638, https://leetcode.com/problems/binary-tree-preorder-traversal
70,Climbing Stairs,47.8%,Easy,0.0134949755750043, https://leetcode.com/problems/climbing-stairs
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.0133513331748642, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
303,Range Sum Query - Immutable,44.7%,Easy,0.0132408422369975, https://leetcode.com/problems/range-sum-query-immutable
496,Next Greater Element I,63.8%,Easy,0.0132015118585358, https://leetcode.com/problems/next-greater-element-i
451,Sort Characters By Frequency,63.0%,Medium,0.0131537575587405, https://leetcode.com/problems/sort-characters-by-frequency
344,Reverse String,68.5%,Easy,0.013014662307854, https://leetcode.com/problems/reverse-string
82,Remove Duplicates from Sorted List II,36.8%,Medium,0.0129703504426274, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
213,House Robber II,36.5%,Medium,0.0126543922104975, https://leetcode.com/problems/house-robber-ii
181,Employees Earning More Than Their Managers,56.9%,Easy,0.0126184639592115, https://leetcode.com/problems/employees-earning-more-than-their-managers
50,Pow(x;n),30.3%,Medium,0.0125450298400817, https://leetcode.com/problems/powx-n
445,Add Two Numbers II,54.5%,Medium,0.0123306124574787, https://leetcode.com/problems/add-two-numbers-ii
547,Friend Circles,58.6%,Medium,0.0122288286394345, https://leetcode.com/problems/friend-circles
11,Container With Most Water,50.8%,Medium,0.0122148247464921, https://leetcode.com/problems/container-with-most-water
1313,Decompress Run-Length Encoded List,85.1%,Easy,0.0120883913859679, https://leetcode.com/problems/decompress-run-length-encoded-list
523,Continuous Subarray Sum,24.6%,Medium,0.0118169765047845, https://leetcode.com/problems/continuous-subarray-sum
7,Reverse Integer,25.8%,Easy,0.0115763470969863, https://leetcode.com/problems/reverse-integer
237,Delete Node in a Linked List,63.8%,Easy,0.0115385895564937, https://leetcode.com/problems/delete-node-in-a-linked-list
1051,Height Checker,71.1%,Easy,0.0114680155916411, https://leetcode.com/problems/height-checker
69,Sqrt(x),33.9%,Easy,0.0114432272223427, https://leetcode.com/problems/sqrtx
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.011261380272539, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
171,Excel Sheet Column Number,55.9%,Easy,0.0111951910924916, https://leetcode.com/problems/excel-sheet-column-number
494,Target Sum,46.3%,Medium,0.0110620597058585, https://leetcode.com/problems/target-sum
160,Intersection of Two Linked Lists,40.6%,Easy,0.0109944913986662, https://leetcode.com/problems/intersection-of-two-linked-lists
559,Maximum Depth of N-ary Tree,68.7%,Easy,0.0109740470319767, https://leetcode.com/problems/maximum-depth-of-n-ary-tree
1281,Subtract the Product and Sum of Digits of an Integer,85.2%,Easy,0.0109082074254642, https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer
155,Min Stack,44.5%,Easy,0.010653509851791, https://leetcode.com/problems/min-stack
103,Binary Tree Zigzag Level Order Traversal,48.3%,Medium,0.010630255727992, https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
257,Binary Tree Paths,51.5%,Easy,0.0104576116439581, https://leetcode.com/problems/binary-tree-paths
572,Subtree of Another Tree,44.1%,Easy,0.0104548782926302, https://leetcode.com/problems/subtree-of-another-tree
211,Add and Search Word - Data structure design,38.1%,Medium,0.0104385081439234, https://leetcode.com/problems/add-and-search-word-data-structure-design
1480,Running Sum of 1d Array,90.5%,Easy,0.0104378271668411, https://leetcode.com/problems/running-sum-of-1d-array
62,Unique Paths,54.1%,Medium,0.0103675620488569, https://leetcode.com/problems/unique-paths
67,Add Binary,45.2%,Easy,0.0103426372886288, https://leetcode.com/problems/add-binary
819,Most Common Word,44.8%,Easy,0.0102696666374561, https://leetcode.com/problems/most-common-word
25,Reverse Nodes in k-Group,42.1%,Hard,0.0102119856050282, https://leetcode.com/problems/reverse-nodes-in-k-group
739,Daily Temperatures,63.3%,Medium,0.0100326901218144, https://leetcode.com/problems/daily-temperatures
18,4Sum,33.7%,Medium,0.0098425991441941, https://leetcode.com/problems/4sum
231,Power of Two,43.7%,Easy,0.0097371752778583, https://leetcode.com/problems/power-of-two
905,Sort Array By Parity,74.1%,Easy,0.0096039153541803, https://leetcode.com/problems/sort-array-by-parity
40,Combination Sum II,48.2%,Medium,0.0095786172970697, https://leetcode.com/problems/combination-sum-ii
387,First Unique Character in a String,53.4%,Easy,0.0093926801990541, https://leetcode.com/problems/first-unique-character-in-a-string
32,Longest Valid Parentheses,28.4%,Hard,0.0091116803512558, https://leetcode.com/problems/longest-valid-parentheses
416,Partition Equal Subset Sum,43.7%,Medium,0.0086862652559603, https://leetcode.com/problems/partition-equal-subset-sum
700,Search in a Binary Search Tree,73.1%,Easy,0.0085125008601712, https://leetcode.com/problems/search-in-a-binary-search-tree
235,Lowest Common Ancestor of a Binary Search Tree,49.9%,Easy,0.0082169731022808, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
102,Binary Tree Level Order Traversal,54.6%,Medium,0.0081692384971294, https://leetcode.com/problems/binary-tree-level-order-traversal
6,ZigZag Conversion,36.3%,Medium,0.0077116248757144, https://leetcode.com/problems/zigzag-conversion
13,Roman to Integer,55.7%,Easy,0.0076982674257523, https://leetcode.com/problems/roman-to-integer
101,Symmetric Tree,46.8%,Easy,0.007646596306528, https://leetcode.com/problems/symmetric-tree
1108,Defanging an IP Address,87.5%,Easy,0.0073327551293917, https://leetcode.com/problems/defanging-an-ip-address
412,Fizz Buzz,62.3%,Easy,0.0071659210261436, https://leetcode.com/problems/fizz-buzz
938,Range Sum of BST,81.3%,Easy,0.0070114222378039, https://leetcode.com/problems/range-sum-of-bst
1342,Number of Steps to Reduce a Number to Zero,86.3%,Easy,0.0069759613207748, https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero
114,Flatten Binary Tree to Linked List,49.3%,Medium,0.0068965790590603, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
29,Divide Two Integers,16.4%,Medium,0.0067727993400924, https://leetcode.com/problems/divide-two-integers
98,Validate Binary Search Tree,27.8%,Medium,0.0066113514893502, https://leetcode.com/problems/validate-binary-search-tree
83,Remove Duplicates from Sorted List,45.4%,Easy,0.0063532615226094, https://leetcode.com/problems/remove-duplicates-from-sorted-list
138,Copy List with Random Pointer,36.4%,Medium,0.0061910118808252, https://leetcode.com/problems/copy-list-with-random-pointer
1530,Number of Good Leaf Nodes Pairs,53.6%,Medium,0.0057803629154994, https://leetcode.com/problems/number-of-good-leaf-nodes-pairs
973,K Closest Points to Origin,63.8%,Medium,0.0057736880944263, https://leetcode.com/problems/k-closest-points-to-origin
39,Combination Sum,56.1%,Medium,0.0057159343964409, https://leetcode.com/problems/combination-sum
199,Binary Tree Right Side View,54.1%,Medium,0.0056826406650506, https://leetcode.com/problems/binary-tree-right-side-view
167,Two Sum II - Input array is sorted,54.1%,Easy,0.005507380022589, https://leetcode.com/problems/two-sum-ii-input-array-is-sorted
485,Max Consecutive Ones,54.6%,Easy,0.0053149208292896, https://leetcode.com/problems/max-consecutive-ones
48,Rotate Image,56.7%,Medium,0.0050955524266001, https://leetcode.com/problems/rotate-image
75,Sort Colors,47.3%,Medium,0.0049925216031209, https://leetcode.com/problems/sort-colors
154,Find Minimum in Rotated Sorted Array II,41.6%,Hard,0.0047801238247191, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array-ii
35,Search Insert Position,42.6%,Easy,0.0046468485103753, https://leetcode.com/problems/search-insert-position
